"","municipality_code","gemeinde_d","accident_avec_blesses_legers","accident_avec_blesses_graves","accident_avec_tues","total_accidents"
"17549",5091,"Ascona",12,0,1,13
"17550",5096,"Brione sopra Minusio",0,1,0,1
"17551",5096,"Brione sopra Minusio",0,1,0,1
"17552",5096,"Brione sopra Minusio",0,1,0,1
"17553",5096,"Brione sopra Minusio",0,1,0,1
"17554",5096,"Brione sopra Minusio",0,1,0,1
"17555",5096,"Brione sopra Minusio",0,1,0,1
"17556",5097,"Brissago",2,2,0,4
"17557",5097,"Brissago",2,2,0,4
"17558",5097,"Brissago",2,2,0,4
"17559",5097,"Brissago",2,2,0,4
"17560",5097,"Brissago",2,2,0,4
"17561",5097,"Brissago",2,2,0,4
"17562",5097,"Brissago",2,2,0,4
"17563",5097,"Brissago",2,2,0,4
"17564",5097,"Brissago",2,2,0,4
"17565",5097,"Brissago",2,2,0,4
"17566",5097,"Brissago",2,2,0,4
"17567",5097,"Brissago",2,2,0,4
"17568",5097,"Brissago",2,2,0,4
"17569",5097,"Brissago",2,2,0,4
"17570",5097,"Brissago",2,2,0,4
"17571",5108,"Gordola",1,1,0,2
"17572",5108,"Gordola",1,1,0,2
"17573",5108,"Gordola",1,1,0,2
"17574",5108,"Gordola",1,1,0,2
"17575",5108,"Gordola",1,1,0,2
"17576",5108,"Gordola",1,1,0,2
"17577",5108,"Gordola",1,1,0,2
"17578",5108,"Gordola",1,1,0,2
"17579",5108,"Gordola",1,1,0,2
"17580",5108,"Gordola",1,1,0,2
"17581",5108,"Gordola",1,1,0,2
"17582",5108,"Gordola",1,1,0,2
"17583",5108,"Gordola",1,1,0,2
"17584",5108,"Gordola",1,1,0,2
"17585",5108,"Gordola",1,1,0,2
"17586",5113,"Locarno",24,18,1,43
"17587",5113,"Locarno",24,18,1,43
"17588",5113,"Locarno",24,18,1,43
"17589",5113,"Locarno",24,18,1,43
"17590",5113,"Locarno",24,18,1,43
"17591",5113,"Locarno",24,18,1,43
"17592",5113,"Locarno",24,18,1,43
"17593",5113,"Locarno",24,18,1,43
"17594",5113,"Locarno",24,18,1,43
"17595",5113,"Locarno",24,18,1,43
"17596",5113,"Locarno",24,18,1,43
"17597",5113,"Locarno",24,18,1,43
"17598",5113,"Locarno",24,18,1,43
"17599",5113,"Locarno",24,18,1,43
"17600",5113,"Locarno",24,18,1,43
"17601",5115,"Losone",6,3,0,9
"17602",5115,"Losone",6,3,0,9
"17603",5115,"Losone",6,3,0,9
"17604",5115,"Losone",6,3,0,9
"17605",5115,"Losone",6,3,0,9
"17606",5115,"Losone",6,3,0,9
"17607",5115,"Losone",6,3,0,9
"17608",5115,"Losone",6,3,0,9
"17609",5115,"Losone",6,3,0,9
"17610",5115,"Losone",6,3,0,9
"17611",5115,"Losone",6,3,0,9
"17612",5115,"Losone",6,3,0,9
"17613",5115,"Losone",6,3,0,9
"17614",5115,"Losone",6,3,0,9
"17615",5115,"Losone",6,3,0,9
"17616",5118,"Minusio",6,2,0,8
"17617",5118,"Minusio",6,2,0,8
"17618",5118,"Minusio",6,2,0,8
"17619",5118,"Minusio",6,2,0,8
"17620",5118,"Minusio",6,2,0,8
"17621",5118,"Minusio",6,2,0,8
"17622",5118,"Minusio",6,2,0,8
"17623",5118,"Minusio",6,2,0,8
"17624",5118,"Minusio",6,2,0,8
"17625",5118,"Minusio",6,2,0,8
"17626",5118,"Minusio",6,2,0,8
"17627",5118,"Minusio",6,2,0,8
"17628",5118,"Minusio",6,2,0,8
"17629",5118,"Minusio",6,2,0,8
"17630",5118,"Minusio",6,2,0,8
"17631",5120,"Muralto",4,1,0,5
"17632",5120,"Muralto",4,1,0,5
"17633",5120,"Muralto",4,1,0,5
"17634",5120,"Muralto",4,1,0,5
"17635",5120,"Muralto",4,1,0,5
"17636",5120,"Muralto",4,1,0,5
"17637",5120,"Muralto",4,1,0,5
"17638",5120,"Muralto",4,1,0,5
"17639",5120,"Muralto",4,1,0,5
"17640",5120,"Muralto",4,1,0,5
"17641",5120,"Muralto",4,1,0,5
"17642",5120,"Muralto",4,1,0,5
"17643",5120,"Muralto",4,1,0,5
"17644",5120,"Muralto",4,1,0,5
"17645",5120,"Muralto",4,1,0,5
"17646",5121,"Orselina",2,0,0,2
"17647",5121,"Orselina",2,0,0,2
"17648",5121,"Orselina",2,0,0,2
"17649",5121,"Orselina",2,0,0,2
"17650",5121,"Orselina",2,0,0,2
"17651",5121,"Orselina",2,0,0,2
"17652",5121,"Orselina",2,0,0,2
"17653",5121,"Orselina",2,0,0,2
"17654",5121,"Orselina",2,0,0,2
"17655",5121,"Orselina",2,0,0,2
"17656",5121,"Orselina",2,0,0,2
"17657",5121,"Orselina",2,0,0,2
"17658",5121,"Orselina",2,0,0,2
"17659",5121,"Orselina",2,0,0,2
"17660",5125,"Ronco sopra Ascona",3,1,0,4
"17661",5125,"Ronco sopra Ascona",3,1,0,4
"17662",5125,"Ronco sopra Ascona",3,1,0,4
"17663",5125,"Ronco sopra Ascona",3,1,0,4
"17664",5125,"Ronco sopra Ascona",3,1,0,4
"17665",5125,"Ronco sopra Ascona",3,1,0,4
"17666",5125,"Ronco sopra Ascona",3,1,0,4
"17667",5125,"Ronco sopra Ascona",3,1,0,4
"17668",5125,"Ronco sopra Ascona",3,1,0,4
"17669",5125,"Ronco sopra Ascona",3,1,0,4
"17670",5125,"Ronco sopra Ascona",3,1,0,4
"17671",5125,"Ronco sopra Ascona",3,1,0,4
"17672",5125,"Ronco sopra Ascona",3,1,0,4
"17673",5125,"Ronco sopra Ascona",3,1,0,4
"17674",5131,"Tenero-Contra",4,0,0,4
"17675",5131,"Tenero-Contra",4,0,0,4
"17676",5131,"Tenero-Contra",4,0,0,4
"17677",5131,"Tenero-Contra",4,0,0,4
"17678",5131,"Tenero-Contra",4,0,0,4
"17679",5131,"Tenero-Contra",4,0,0,4
"17680",5131,"Tenero-Contra",4,0,0,4
"17681",5131,"Tenero-Contra",4,0,0,4
"17682",5131,"Tenero-Contra",4,0,0,4
"17683",5131,"Tenero-Contra",4,0,0,4
"17684",5131,"Tenero-Contra",4,0,0,4
"17685",5131,"Tenero-Contra",4,0,0,4
"17686",5131,"Tenero-Contra",4,0,0,4
"17687",5131,"Tenero-Contra",4,0,0,4
"17688",5131,"Tenero-Contra",4,0,0,4
"17689",5136,"Onsernone",0,2,0,2
"17690",5136,"Onsernone",0,2,0,2
"17691",5136,"Onsernone",0,2,0,2
"17692",5136,"Onsernone",0,2,0,2
"17693",5136,"Onsernone",0,2,0,2
"17694",5136,"Onsernone",0,2,0,2
"17695",5136,"Onsernone",0,2,0,2
"17696",5136,"Onsernone",0,2,0,2
"17697",5136,"Onsernone",0,2,0,2
"17698",5136,"Onsernone",0,2,0,2
"17699",5138,"Cugnasco-Gerra",3,1,0,4
"17700",5138,"Cugnasco-Gerra",3,1,0,4
"17701",5138,"Cugnasco-Gerra",3,1,0,4
"17702",5138,"Cugnasco-Gerra",3,1,0,4
"17703",5138,"Cugnasco-Gerra",3,1,0,4
"17704",5138,"Cugnasco-Gerra",3,1,0,4
"17705",5138,"Cugnasco-Gerra",3,1,0,4
"17706",5138,"Cugnasco-Gerra",3,1,0,4
"17707",5138,"Cugnasco-Gerra",3,1,0,4
"17708",5138,"Cugnasco-Gerra",3,1,0,4
"17709",5138,"Cugnasco-Gerra",3,1,0,4
"17710",5138,"Cugnasco-Gerra",3,1,0,4
"17711",5141,"Agno",10,6,0,16
"17712",5141,"Agno",10,6,0,16
"17713",5141,"Agno",10,6,0,16
"17714",5141,"Agno",10,6,0,16
"17715",5141,"Agno",10,6,0,16
"17716",5141,"Agno",10,6,0,16
"17717",5141,"Agno",10,6,0,16
"17718",5141,"Agno",10,6,0,16
"17719",5141,"Agno",10,6,0,16
"17720",5141,"Agno",10,6,0,16
"17721",5141,"Agno",10,6,0,16
"17722",5141,"Agno",10,6,0,16
"17723",5141,"Agno",10,6,0,16
"17724",5141,"Agno",10,6,0,16
"17725",5141,"Agno",10,6,0,16
"17726",5144,"Arogno",0,1,0,1
"17727",5144,"Arogno",0,1,0,1
"17728",5144,"Arogno",0,1,0,1
"17729",5144,"Arogno",0,1,0,1
"17730",5144,"Arogno",0,1,0,1
"17731",5144,"Arogno",0,1,0,1
"17732",5144,"Arogno",0,1,0,1
"17733",5144,"Arogno",0,1,0,1
"17734",5144,"Arogno",0,1,0,1
"17735",5144,"Arogno",0,1,0,1
"17736",5144,"Arogno",0,1,0,1
"17737",5144,"Arogno",0,1,0,1
"17738",5148,"Bedano",0,1,0,1
"17739",5148,"Bedano",0,1,0,1
"17740",5148,"Bedano",0,1,0,1
"17741",5148,"Bedano",0,1,0,1
"17742",5148,"Bedano",0,1,0,1
"17743",5148,"Bedano",0,1,0,1
"17744",5148,"Bedano",0,1,0,1
"17745",5148,"Bedano",0,1,0,1
"17746",5148,"Bedano",0,1,0,1
"17747",5148,"Bedano",0,1,0,1
"17748",5148,"Bedano",0,1,0,1
"17749",5148,"Bedano",0,1,0,1
"17750",5148,"Bedano",0,1,0,1
"17751",5151,"Bioggio",5,2,0,7
"17752",5151,"Bioggio",5,2,0,7
"17753",5151,"Bioggio",5,2,0,7
"17754",5151,"Bioggio",5,2,0,7
"17755",5151,"Bioggio",5,2,0,7
"17756",5151,"Bioggio",5,2,0,7
"17757",5151,"Bioggio",5,2,0,7
"17758",5151,"Bioggio",5,2,0,7
"17759",5151,"Bioggio",5,2,0,7
"17760",5151,"Bioggio",5,2,0,7
"17761",5151,"Bioggio",5,2,0,7
"17762",5151,"Bioggio",5,2,0,7
"17763",5151,"Bioggio",5,2,0,7
"17764",5151,"Bioggio",5,2,0,7
"17765",5151,"Bioggio",5,2,0,7
"17766",5154,"Bissone",3,0,0,3
"17767",5154,"Bissone",3,0,0,3
"17768",5154,"Bissone",3,0,0,3
"17769",5154,"Bissone",3,0,0,3
"17770",5154,"Bissone",3,0,0,3
"17771",5154,"Bissone",3,0,0,3
"17772",5154,"Bissone",3,0,0,3
"17773",5154,"Bissone",3,0,0,3
"17774",5154,"Bissone",3,0,0,3
"17775",5154,"Bissone",3,0,0,3
"17776",5154,"Bissone",3,0,0,3
"17777",5154,"Bissone",3,0,0,3
"17778",5154,"Bissone",3,0,0,3
"17779",5154,"Bissone",3,0,0,3
"17780",5154,"Bissone",3,0,0,3
"17781",5160,"Brusino Arsizio",0,1,0,1
"17782",5160,"Brusino Arsizio",0,1,0,1
"17783",5160,"Brusino Arsizio",0,1,0,1
"17784",5160,"Brusino Arsizio",0,1,0,1
"17785",5160,"Brusino Arsizio",0,1,0,1
"17786",5160,"Brusino Arsizio",0,1,0,1
"17787",5160,"Brusino Arsizio",0,1,0,1
"17788",5160,"Brusino Arsizio",0,1,0,1
"17789",5160,"Brusino Arsizio",0,1,0,1
"17790",5162,"Cadempino",3,1,0,4
"17791",5162,"Cadempino",3,1,0,4
"17792",5162,"Cadempino",3,1,0,4
"17793",5162,"Cadempino",3,1,0,4
"17794",5162,"Cadempino",3,1,0,4
"17795",5162,"Cadempino",3,1,0,4
"17796",5162,"Cadempino",3,1,0,4
"17797",5162,"Cadempino",3,1,0,4
"17798",5162,"Cadempino",3,1,0,4
"17799",5162,"Cadempino",3,1,0,4
"17800",5162,"Cadempino",3,1,0,4
"17801",5162,"Cadempino",3,1,0,4
"17802",5162,"Cadempino",3,1,0,4
"17803",5162,"Cadempino",3,1,0,4
"17804",5162,"Cadempino",3,1,0,4
"17805",5167,"Canobbio",7,0,0,7
"17806",5167,"Canobbio",7,0,0,7
"17807",5167,"Canobbio",7,0,0,7
"17808",5167,"Canobbio",7,0,0,7
"17809",5167,"Canobbio",7,0,0,7
"17810",5167,"Canobbio",7,0,0,7
"17811",5167,"Canobbio",7,0,0,7
"17812",5167,"Canobbio",7,0,0,7
"17813",5167,"Canobbio",7,0,0,7
"17814",5167,"Canobbio",7,0,0,7
"17815",5167,"Canobbio",7,0,0,7
"17816",5167,"Canobbio",7,0,0,7
"17817",5167,"Canobbio",7,0,0,7
"17818",5167,"Canobbio",7,0,0,7
"17819",5167,"Canobbio",7,0,0,7
"17820",5171,"Caslano",10,4,0,14
"17821",5171,"Caslano",10,4,0,14
"17822",5171,"Caslano",10,4,0,14
"17823",5171,"Caslano",10,4,0,14
"17824",5171,"Caslano",10,4,0,14
"17825",5171,"Caslano",10,4,0,14
"17826",5171,"Caslano",10,4,0,14
"17827",5171,"Caslano",10,4,0,14
"17828",5171,"Caslano",10,4,0,14
"17829",5171,"Caslano",10,4,0,14
"17830",5171,"Caslano",10,4,0,14
"17831",5171,"Caslano",10,4,0,14
"17832",5171,"Caslano",10,4,0,14
"17833",5171,"Caslano",10,4,0,14
"17834",5171,"Caslano",10,4,0,14
"17835",5176,"Comano",3,1,0,4
"17836",5176,"Comano",3,1,0,4
"17837",5176,"Comano",3,1,0,4
"17838",5176,"Comano",3,1,0,4
"17839",5176,"Comano",3,1,0,4
"17840",5176,"Comano",3,1,0,4
"17841",5176,"Comano",3,1,0,4
"17842",5176,"Comano",3,1,0,4
"17843",5176,"Comano",3,1,0,4
"17844",5176,"Comano",3,1,0,4
"17845",5176,"Comano",3,1,0,4
"17846",5176,"Comano",3,1,0,4
"17847",5176,"Comano",3,1,0,4
"17848",5180,"Cureglia",1,0,0,1
"17849",5180,"Cureglia",1,0,0,1
"17850",5180,"Cureglia",1,0,0,1
"17851",5180,"Cureglia",1,0,0,1
"17852",5180,"Cureglia",1,0,0,1
"17853",5180,"Cureglia",1,0,0,1
"17854",5180,"Cureglia",1,0,0,1
"17855",5180,"Cureglia",1,0,0,1
"17856",5180,"Cureglia",1,0,0,1
"17857",5180,"Cureglia",1,0,0,1
"17858",5180,"Cureglia",1,0,0,1
"17859",5180,"Cureglia",1,0,0,1
"17860",5180,"Cureglia",1,0,0,1
"17861",5180,"Cureglia",1,0,0,1
"17862",5186,"Grancia",2,1,0,3
"17863",5186,"Grancia",2,1,0,3
"17864",5186,"Grancia",2,1,0,3
"17865",5186,"Grancia",2,1,0,3
"17866",5186,"Grancia",2,1,0,3
"17867",5186,"Grancia",2,1,0,3
"17868",5186,"Grancia",2,1,0,3
"17869",5186,"Grancia",2,1,0,3
"17870",5186,"Grancia",2,1,0,3
"17871",5186,"Grancia",2,1,0,3
"17872",5186,"Grancia",2,1,0,3
"17873",5186,"Grancia",2,1,0,3
"17874",5186,"Grancia",2,1,0,3
"17875",5186,"Grancia",2,1,0,3
"17876",5186,"Grancia",2,1,0,3
"17877",5187,"Gravesano",3,0,0,3
"17878",5187,"Gravesano",3,0,0,3
"17879",5187,"Gravesano",3,0,0,3
"17880",5187,"Gravesano",3,0,0,3
"17881",5187,"Gravesano",3,0,0,3
"17882",5187,"Gravesano",3,0,0,3
"17883",5187,"Gravesano",3,0,0,3
"17884",5187,"Gravesano",3,0,0,3
"17885",5187,"Gravesano",3,0,0,3
"17886",5187,"Gravesano",3,0,0,3
"17887",5187,"Gravesano",3,0,0,3
"17888",5187,"Gravesano",3,0,0,3
"17889",5187,"Gravesano",3,0,0,3
"17890",5187,"Gravesano",3,0,0,3
"17891",5189,"Lamone",6,3,0,9
"17892",5189,"Lamone",6,3,0,9
"17893",5189,"Lamone",6,3,0,9
"17894",5189,"Lamone",6,3,0,9
"17895",5189,"Lamone",6,3,0,9
"17896",5189,"Lamone",6,3,0,9
"17897",5189,"Lamone",6,3,0,9
"17898",5189,"Lamone",6,3,0,9
"17899",5189,"Lamone",6,3,0,9
"17900",5189,"Lamone",6,3,0,9
"17901",5189,"Lamone",6,3,0,9
"17902",5189,"Lamone",6,3,0,9
"17903",5189,"Lamone",6,3,0,9
"17904",5189,"Lamone",6,3,0,9
"17905",5192,"Lugano",76,48,2,126
"17906",5192,"Lugano",76,48,2,126
"17907",5192,"Lugano",76,48,2,126
"17908",5192,"Lugano",76,48,2,126
"17909",5192,"Lugano",76,48,2,126
"17910",5192,"Lugano",76,48,2,126
"17911",5192,"Lugano",76,48,2,126
"17912",5192,"Lugano",76,48,2,126
"17913",5192,"Lugano",76,48,2,126
"17914",5192,"Lugano",76,48,2,126
"17915",5192,"Lugano",76,48,2,126
"17916",5192,"Lugano",76,48,2,126
"17917",5192,"Lugano",76,48,2,126
"17918",5192,"Lugano",76,48,2,126
"17919",5192,"Lugano",76,48,2,126
"17920",5193,"Magliaso",1,2,0,3
"17921",5193,"Magliaso",1,2,0,3
"17922",5193,"Magliaso",1,2,0,3
"17923",5193,"Magliaso",1,2,0,3
"17924",5193,"Magliaso",1,2,0,3
"17925",5193,"Magliaso",1,2,0,3
"17926",5193,"Magliaso",1,2,0,3
"17927",5193,"Magliaso",1,2,0,3
"17928",5193,"Magliaso",1,2,0,3
"17929",5193,"Magliaso",1,2,0,3
"17930",5193,"Magliaso",1,2,0,3
"17931",5193,"Magliaso",1,2,0,3
"17932",5193,"Magliaso",1,2,0,3
"17933",5193,"Magliaso",1,2,0,3
"17934",5193,"Magliaso",1,2,0,3
"17935",5194,"Manno",1,6,0,7
"17936",5194,"Manno",1,6,0,7
"17937",5194,"Manno",1,6,0,7
"17938",5194,"Manno",1,6,0,7
"17939",5194,"Manno",1,6,0,7
"17940",5194,"Manno",1,6,0,7
"17941",5194,"Manno",1,6,0,7
"17942",5194,"Manno",1,6,0,7
"17943",5194,"Manno",1,6,0,7
"17944",5194,"Manno",1,6,0,7
"17945",5194,"Manno",1,6,0,7
"17946",5194,"Manno",1,6,0,7
"17947",5194,"Manno",1,6,0,7
"17948",5194,"Manno",1,6,0,7
"17949",5194,"Manno",1,6,0,7
"17950",5196,"Massagno",6,5,0,11
"17951",5196,"Massagno",6,5,0,11
"17952",5196,"Massagno",6,5,0,11
"17953",5196,"Massagno",6,5,0,11
"17954",5196,"Massagno",6,5,0,11
"17955",5196,"Massagno",6,5,0,11
"17956",5196,"Massagno",6,5,0,11
"17957",5196,"Massagno",6,5,0,11
"17958",5196,"Massagno",6,5,0,11
"17959",5196,"Massagno",6,5,0,11
"17960",5196,"Massagno",6,5,0,11
"17961",5196,"Massagno",6,5,0,11
"17962",5196,"Massagno",6,5,0,11
"17963",5196,"Massagno",6,5,0,11
"17964",5196,"Massagno",6,5,0,11
"17965",5198,"Melide",9,3,0,12
"17966",5198,"Melide",9,3,0,12
"17967",5198,"Melide",9,3,0,12
"17968",5198,"Melide",9,3,0,12
"17969",5198,"Melide",9,3,0,12
"17970",5198,"Melide",9,3,0,12
"17971",5198,"Melide",9,3,0,12
"17972",5198,"Melide",9,3,0,12
"17973",5198,"Melide",9,3,0,12
"17974",5198,"Melide",9,3,0,12
"17975",5198,"Melide",9,3,0,12
"17976",5198,"Melide",9,3,0,12
"17977",5198,"Melide",9,3,0,12
"17978",5198,"Melide",9,3,0,12
"17979",5198,"Melide",9,3,0,12
"17980",5199,"Mezzovico-Vira",3,3,0,6
"17981",5199,"Mezzovico-Vira",3,3,0,6
"17982",5199,"Mezzovico-Vira",3,3,0,6
"17983",5199,"Mezzovico-Vira",3,3,0,6
"17984",5199,"Mezzovico-Vira",3,3,0,6
"17985",5199,"Mezzovico-Vira",3,3,0,6
"17986",5199,"Mezzovico-Vira",3,3,0,6
"17987",5199,"Mezzovico-Vira",3,3,0,6
"17988",5199,"Mezzovico-Vira",3,3,0,6
"17989",5199,"Mezzovico-Vira",3,3,0,6
"17990",5199,"Mezzovico-Vira",3,3,0,6
"17991",5199,"Mezzovico-Vira",3,3,0,6
"17992",5199,"Mezzovico-Vira",3,3,0,6
"17993",5199,"Mezzovico-Vira",3,3,0,6
"17994",5199,"Mezzovico-Vira",3,3,0,6
"17995",5203,"Morcote",1,1,0,2
"17996",5203,"Morcote",1,1,0,2
"17997",5203,"Morcote",1,1,0,2
"17998",5203,"Morcote",1,1,0,2
"17999",5203,"Morcote",1,1,0,2
"18000",5203,"Morcote",1,1,0,2
"18001",5203,"Morcote",1,1,0,2
"18002",5203,"Morcote",1,1,0,2
"18003",5203,"Morcote",1,1,0,2
"18004",5203,"Morcote",1,1,0,2
"18005",5203,"Morcote",1,1,0,2
"18006",5203,"Morcote",1,1,0,2
"18007",5203,"Morcote",1,1,0,2
"18008",5203,"Morcote",1,1,0,2
"18009",5205,"Muzzano",2,2,0,4
"18010",5205,"Muzzano",2,2,0,4
"18011",5205,"Muzzano",2,2,0,4
"18012",5205,"Muzzano",2,2,0,4
"18013",5205,"Muzzano",2,2,0,4
"18014",5205,"Muzzano",2,2,0,4
"18015",5205,"Muzzano",2,2,0,4
"18016",5205,"Muzzano",2,2,0,4
"18017",5205,"Muzzano",2,2,0,4
"18018",5205,"Muzzano",2,2,0,4
"18019",5205,"Muzzano",2,2,0,4
"18020",5205,"Muzzano",2,2,0,4
"18021",5205,"Muzzano",2,2,0,4
"18022",5205,"Muzzano",2,2,0,4
"18023",5205,"Muzzano",2,2,0,4
"18024",5206,"Neggio",1,0,0,1
"18025",5206,"Neggio",1,0,0,1
"18026",5206,"Neggio",1,0,0,1
"18027",5206,"Neggio",1,0,0,1
"18028",5206,"Neggio",1,0,0,1
"18029",5206,"Neggio",1,0,0,1
"18030",5208,"Origlio",1,2,0,3
"18031",5208,"Origlio",1,2,0,3
"18032",5208,"Origlio",1,2,0,3
"18033",5208,"Origlio",1,2,0,3
"18034",5208,"Origlio",1,2,0,3
"18035",5208,"Origlio",1,2,0,3
"18036",5208,"Origlio",1,2,0,3
"18037",5208,"Origlio",1,2,0,3
"18038",5208,"Origlio",1,2,0,3
"18039",5208,"Origlio",1,2,0,3
"18040",5208,"Origlio",1,2,0,3
"18041",5208,"Origlio",1,2,0,3
"18042",5208,"Origlio",1,2,0,3
"18043",5208,"Origlio",1,2,0,3
"18044",5210,"Paradiso",2,4,0,6
"18045",5210,"Paradiso",2,4,0,6
"18046",5210,"Paradiso",2,4,0,6
"18047",5210,"Paradiso",2,4,0,6
"18048",5210,"Paradiso",2,4,0,6
"18049",5210,"Paradiso",2,4,0,6
"18050",5210,"Paradiso",2,4,0,6
"18051",5210,"Paradiso",2,4,0,6
"18052",5210,"Paradiso",2,4,0,6
"18053",5210,"Paradiso",2,4,0,6
"18054",5210,"Paradiso",2,4,0,6
"18055",5210,"Paradiso",2,4,0,6
"18056",5210,"Paradiso",2,4,0,6
"18057",5210,"Paradiso",2,4,0,6
"18058",5210,"Paradiso",2,4,0,6
"18059",5214,"Porza",2,3,0,5
"18060",5214,"Porza",2,3,0,5
"18061",5214,"Porza",2,3,0,5
"18062",5214,"Porza",2,3,0,5
"18063",5214,"Porza",2,3,0,5
"18064",5214,"Porza",2,3,0,5
"18065",5214,"Porza",2,3,0,5
"18066",5214,"Porza",2,3,0,5
"18067",5214,"Porza",2,3,0,5
"18068",5214,"Porza",2,3,0,5
"18069",5214,"Porza",2,3,0,5
"18070",5214,"Porza",2,3,0,5
"18071",5214,"Porza",2,3,0,5
"18072",5216,"Pura",1,1,0,2
"18073",5216,"Pura",1,1,0,2
"18074",5216,"Pura",1,1,0,2
"18075",5216,"Pura",1,1,0,2
"18076",5216,"Pura",1,1,0,2
"18077",5216,"Pura",1,1,0,2
"18078",5216,"Pura",1,1,0,2
"18079",5216,"Pura",1,1,0,2
"18080",5216,"Pura",1,1,0,2
"18081",5216,"Pura",1,1,0,2
"18082",5216,"Pura",1,1,0,2
"18083",5216,"Pura",1,1,0,2
"18084",5216,"Pura",1,1,0,2
"18085",5216,"Pura",1,1,0,2
"18086",5221,"Savosa",3,1,0,4
"18087",5221,"Savosa",3,1,0,4
"18088",5221,"Savosa",3,1,0,4
"18089",5221,"Savosa",3,1,0,4
"18090",5221,"Savosa",3,1,0,4
"18091",5221,"Savosa",3,1,0,4
"18092",5221,"Savosa",3,1,0,4
"18093",5221,"Savosa",3,1,0,4
"18094",5221,"Savosa",3,1,0,4
"18095",5221,"Savosa",3,1,0,4
"18096",5221,"Savosa",3,1,0,4
"18097",5221,"Savosa",3,1,0,4
"18098",5221,"Savosa",3,1,0,4
"18099",5221,"Savosa",3,1,0,4
"18100",5225,"Sorengo",0,1,0,1
"18101",5225,"Sorengo",0,1,0,1
"18102",5225,"Sorengo",0,1,0,1
"18103",5225,"Sorengo",0,1,0,1
"18104",5225,"Sorengo",0,1,0,1
"18105",5225,"Sorengo",0,1,0,1
"18106",5225,"Sorengo",0,1,0,1
"18107",5225,"Sorengo",0,1,0,1
"18108",5225,"Sorengo",0,1,0,1
"18109",5225,"Sorengo",0,1,0,1
"18110",5225,"Sorengo",0,1,0,1
"18111",5225,"Sorengo",0,1,0,1
"18112",5225,"Sorengo",0,1,0,1
"18113",5225,"Sorengo",0,1,0,1
"18114",5226,"Capriasca",6,8,0,14
"18115",5226,"Capriasca",6,8,0,14
"18116",5226,"Capriasca",6,8,0,14
"18117",5226,"Capriasca",6,8,0,14
"18118",5226,"Capriasca",6,8,0,14
"18119",5226,"Capriasca",6,8,0,14
"18120",5226,"Capriasca",6,8,0,14
"18121",5226,"Capriasca",6,8,0,14
"18122",5226,"Capriasca",6,8,0,14
"18123",5226,"Capriasca",6,8,0,14
"18124",5226,"Capriasca",6,8,0,14
"18125",5226,"Capriasca",6,8,0,14
"18126",5226,"Capriasca",6,8,0,14
"18127",5226,"Capriasca",6,8,0,14
"18128",5226,"Capriasca",6,8,0,14
"18129",5227,"Torricella-Taverne",4,1,0,5
"18130",5227,"Torricella-Taverne",4,1,0,5
"18131",5227,"Torricella-Taverne",4,1,0,5
"18132",5227,"Torricella-Taverne",4,1,0,5
"18133",5227,"Torricella-Taverne",4,1,0,5
"18134",5227,"Torricella-Taverne",4,1,0,5
"18135",5227,"Torricella-Taverne",4,1,0,5
"18136",5227,"Torricella-Taverne",4,1,0,5
"18137",5227,"Torricella-Taverne",4,1,0,5
"18138",5227,"Torricella-Taverne",4,1,0,5
"18139",5227,"Torricella-Taverne",4,1,0,5
"18140",5227,"Torricella-Taverne",4,1,0,5
"18141",5227,"Torricella-Taverne",4,1,0,5
"18142",5227,"Torricella-Taverne",4,1,0,5
"18143",5227,"Torricella-Taverne",4,1,0,5
"18144",5231,"Vezia",6,2,0,8
"18145",5231,"Vezia",6,2,0,8
"18146",5231,"Vezia",6,2,0,8
"18147",5231,"Vezia",6,2,0,8
"18148",5231,"Vezia",6,2,0,8
"18149",5231,"Vezia",6,2,0,8
"18150",5231,"Vezia",6,2,0,8
"18151",5231,"Vezia",6,2,0,8
"18152",5231,"Vezia",6,2,0,8
"18153",5231,"Vezia",6,2,0,8
"18154",5231,"Vezia",6,2,0,8
"18155",5231,"Vezia",6,2,0,8
"18156",5231,"Vezia",6,2,0,8
"18157",5231,"Vezia",6,2,0,8
"18158",5231,"Vezia",6,2,0,8
"18159",5236,"Collina d'Oro",9,0,0,9
"18160",5236,"Collina d'Oro",9,0,0,9
"18161",5236,"Collina d'Oro",9,0,0,9
"18162",5236,"Collina d'Oro",9,0,0,9
"18163",5236,"Collina d'Oro",9,0,0,9
"18164",5236,"Collina d'Oro",9,0,0,9
"18165",5236,"Collina d'Oro",9,0,0,9
"18166",5236,"Collina d'Oro",9,0,0,9
"18167",5236,"Collina d'Oro",9,0,0,9
"18168",5236,"Collina d'Oro",9,0,0,9
"18169",5236,"Collina d'Oro",9,0,0,9
"18170",5236,"Collina d'Oro",9,0,0,9
"18171",5236,"Collina d'Oro",9,0,0,9
"18172",5236,"Collina d'Oro",9,0,0,9
"18173",5236,"Collina d'Oro",9,0,0,9
"18174",5239,"Tresa",4,7,1,12
"18175",5239,"Tresa",4,7,1,12
"18176",5239,"Tresa",4,7,1,12
"18177",5239,"Tresa",4,7,1,12
"18178",5239,"Tresa",4,7,1,12
"18179",5239,"Tresa",4,7,1,12
"18180",5239,"Tresa",4,7,1,12
"18181",5239,"Tresa",4,7,1,12
"18182",5239,"Tresa",4,7,1,12
"18183",5239,"Tresa",4,7,1,12
